customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9564-AAAA,Male,0,Yes,No,60,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.15,4326.51,No
6877-ZXTP,Female,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.39,1085.26,No
3572-WOYI,Female,0,No,No,13,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.89,1169.56,Yes
6095-GSQO,Male,0,No,No,53,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),75.11,3982.27,Yes
7171-MKGC,Male,0,Yes,No,40,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,46.25,1851.12,No
7368-ZXTP,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),85.89,3517.21,No
8759-LHZR,Male,1,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.32,1825.48,No
9617-AAAA,Female,0,No,Yes,34,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,93.4,3178.08,Yes
8956-YUME,Female,1,Yes,No,0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,87.4,0.0,Yes
3696-PTBJ,Female,0,No,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.39,5215.59,Yes
2409-TFDB,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.01,6644.99,No
2754-TFDB,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),83.95,1343.97,No
8291-TFDB,Female,0,Yes,No,45,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,82.44,3712.9,No
8399-RZPF,Female,0,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),86.07,1115.9,No
8637-YUME,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.95,311.33,No
2159-NNNN,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.42,371.59,Yes
7242-UIKM,Female,0,No,No,19,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.15,2029.22,Yes
5538-HVXZ,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.5,277.81,Yes
3898-LHZR,Male,0,Yes,No,30,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.75,2384.84,Yes
4235-GSQO,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.81,403.8,No
2567-ZXTP,Female,0,Yes,No,70,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,69.52,4873.38,No
5078-NNNN,Female,0,No,No,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,100.56,1711.27,Yes
5234-IYEK,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,110.54,7960.64,Yes
7456-IYEK,Female,1,No,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,51.51,3031.91,No
7336-SCWQ,Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,97.24,5833.1,No
8422-RZPF,Female,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,101.93,2334.81,Yes
7257-NNNN,Female,0,No,No,57,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),76.12,4340.74,No
6904-SCWQ,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.76,3941.15,No
8866-NNNN,Female,1,No,No,11,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),93.57,1024.1,Yes
6432-UIKM,Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.74,1703.03,Yes
4788-CGOW,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,107.43,1188.4,Yes
2079-PTBJ,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.1,1694.35,No
1086-CGOW,Male,0,No,Yes,32,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,74.61,2382.3,No
9815-IYEK,Female,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),74.69,306.84,Yes
5623-IYEK,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,94.18,1871.75,No
3790-NNNN,Male,1,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,62.24,3046.07,Yes
3430-HVXZ,Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,95.1,765.95,Yes
3113-TFDB,Female,0,No,No,49,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),77.64,3807.96,Yes
4104-KESG,Male,0,No,No,46,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,91.95,4234.47,No
9329-HVXZ,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,80.6,725.37,Yes
5204-KESG,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.74,5539.54,No
3040-VLRX,Male,1,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.43,2287.56,No
5522-GSQO,Male,0,Yes,Yes,1,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.74,60.57,No
8361-UIKM,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),118.29,7686.1,No
9534-IYEK,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.25,109.98,Yes
8906-YUME,Male,0,Yes,No,14,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.16,1443.04,Yes
5380-DJVH,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,112.77,7223.31,No
4072-PTBJ,Male,1,Yes,Yes,28,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.94,2602.16,Yes
7207-DJVH,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.17,978.08,Yes
5544-IYEK,Female,0,No,No,20,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),87.18,1738.98,No
2129-EMCS,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.26,3855.44,Yes
7284-GSQO,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,115.29,2429.22,No
6588-OQUY,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.7,7525.84,No
4741-AAAA,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,97.25,3111.58,Yes
7655-MKGC,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.22,2294.71,No
8604-WOYI,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,74.83,895.32,Yes
1680-HVXZ,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.9,506.5,Yes
7052-QWIU,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,114.18,3198.44,Yes
1574-NNNN,Male,0,Yes,Yes,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.51,889.9,Yes
6093-KESG,Female,0,No,No,54,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.64,4679.94,No
4727-ZXTP,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),113.94,1136.9,Yes
1581-YUME,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,90.95,2455.97,Yes
6680-ZXTP,Female,0,No,No,33,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),66.5,2197.13,No
9633-HVXZ,Female,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,76.24,377.79,Yes
9864-ZXTP,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.05,339.67,Yes
8483-BDHL,Male,0,No,Yes,63,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,95.61,6024.33,Yes
1250-XRFT,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.76,6348.17,Yes
3695-FPJD,Male,0,Yes,No,41,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.51,2886.67,No
1541-HVXZ,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),80.41,4029.82,Yes
5078-JBLV,Female,1,No,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,85.66,5469.53,No
3226-QWIU,Male,0,No,Yes,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),103.89,1254.27,Yes
9038-UIKM,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.43,0.0,Yes
9435-WOYI,Female,1,No,No,68,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.36,6823.4,Yes
1412-UIKM,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.5,2066.46,No
7540-SCWQ,Male,1,No,No,44,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),98.09,4319.84,No
2514-ZXTP,Female,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.97,4598.74,No
4476-TFDB,Male,1,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.15,3786.71,Yes
7019-EMCS,Male,0,No,No,0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,90.89,0.0,Yes
7354-EMCS,Male,0,Yes,No,53,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.56,4430.07,No
9547-YUME,Female,1,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,83.3,1751.65,Yes
1182-DJVH,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,101.2,2427.86,Yes
2436-TFDB,Female,1,Yes,Yes,66,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,69.34,4573.69,Yes
1760-JBLV,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.94,2454.34,No
2629-ZXTP,Male,0,No,Yes,15,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.74,1091.69,Yes
1338-LHZR,Male,1,Yes,Yes,68,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,70.88,4821.55,Yes
9160-WOYI,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),49.51,2189.1,No
5778-IYEK,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,103.86,3433.12,Yes
8783-ZXTP,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),43.13,1592.12,No
2828-ZXTP,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.22,5168.89,Yes
9804-KESG,Male,0,Yes,Yes,21,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),62.89,1316.57,Yes
8970-SCWQ,Male,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),118.75,3082.9,No
4161-DJVH,Male,0,Yes,No,11,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,73.75,817.38,Yes
1294-YUME,Male,0,Yes,No,44,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.85,3253.76,Yes
2425-RZPF,Male,1,Yes,Yes,70,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.54,5916.94,No
2982-DJVH,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.25,4488.92,Yes
1064-BDHL,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.37,2005.41,Yes
3223-FPJD,Male,0,No,No,0,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,64.02,0.0,Yes
8462-AAAA,Female,0,Yes,No,57,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.27,4344.34,Yes
1482-DJVH,Male,1,No,Yes,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,93.91,6002.05,No
4925-HVXZ,Female,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,91.4,2004.9,Yes
4157-BDHL,Female,0,No,Yes,31,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,3163.31,Yes
6750-TFDB,Male,0,No,No,40,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,63.84,2549.01,Yes
6718-QWIU,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.2,650.58,Yes
7852-AAAA,Male,0,No,Yes,6,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,86.84,519.62,No
3011-PTBJ,Female,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),53.46,378.32,No
5188-AAAA,Female,0,Yes,No,60,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,85.49,5123.06,Yes
4171-YUME,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,89.51,2420.44,Yes
5530-SCWQ,Female,0,Yes,No,48,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.0,5038.39,No
1463-UIKM,Female,0,Yes,No,21,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.43,1792.28,Yes
5558-DJVH,Male,0,Yes,Yes,59,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,66.93,3944.46,No
7869-JBLV,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),98.4,6006.31,Yes
6534-YUME,Female,0,Yes,Yes,67,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,60.24,4030.71,No
5005-RZPF,Female,0,No,No,69,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),100.85,6959.37,No
5769-LHZR,Male,0,Yes,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.19,1192.7,No
4155-ZXTP,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),104.09,3017.38,Yes
4046-CGOW,Female,0,Yes,No,35,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,89.77,3142.04,Yes
3083-UIKM,Male,0,No,Yes,34,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,89.35,3040.89,Yes
2873-VLRX,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),40.42,1578.19,No
1238-BDHL,Female,1,No,No,58,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.01,5870.32,No
5453-WOYI,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),103.02,5356.94,No
7262-FPJD,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.58,4107.09,Yes
4654-UIKM,Male,0,No,No,60,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),79.51,4761.17,No
2849-RZPF,Male,0,Yes,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),81.0,5103.29,No
9442-ZXTP,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,86.81,345.89,Yes
1146-GSQO,Male,1,No,Yes,1,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.45,81.71,Yes
3803-PTBJ,Male,0,Yes,Yes,41,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,76.53,3122.77,No
1717-UIKM,Male,0,No,No,33,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,81.39,2683.96,No
1026-VLRX,Male,0,No,No,16,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.62,1186.36,Yes
5025-JBLV,Male,0,Yes,No,68,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),82.99,5642.93,No
5175-EMCS,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,7131.09,Yes
6974-GSQO,Male,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,18.25,No
9656-TFDB,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),92.65,5286.38,No
3810-RZPF,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),49.37,2424.99,No
5141-DJVH,Female,0,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,85.44,1451.49,No
4567-LHZR,Male,0,No,No,6,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,98.03,596.57,Yes
3828-OQUY,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.47,2407.64,No
6002-JBLV,Female,1,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.31,2312.53,Yes
8669-VLRX,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,108.5,3788.27,No
4381-MKGC,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),73.89,1768.16,No
3510-ZXTP,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,118.75,5348.84,No
6776-ZXTP,Male,1,No,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),93.61,2999.65,Yes
3632-SCWQ,Male,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.87,841.9,No
6398-OQUY,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,102.51,5430.71,No
1224-IYEK,Male,0,No,Yes,11,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.92,773.07,Yes
5552-LHZR,Female,0,No,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,49.05,2257.32,No
5042-PTBJ,Male,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),103.28,0.0,No
3708-AAAA,Male,0,No,Yes,34,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),82.25,2805.82,No
7737-CGOW,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),102.05,3369.36,No
6710-RZPF,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,42.85,1288.76,Yes
6178-MKGC,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.03,1440.68,No
2098-ZXTP,Female,1,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,51.98,882.84,Yes
